MF PT 1 Elec All Elec + EE - Source Energy|Total (*),MF PT 1 Elec All Elec + EE - Site Energy|Total (E),MF PT 1 Elec All Elec + EE - Source Energy|Total (E),MF PT 1 Elec All Elec + EE - Site Energy|Cooling (E),MF PT 1 Elec All Elec + EE - Site Energy|Heating (E),MF PT 1 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),MF PT 1 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),MF PT 1 Elec All Elec + EE - Site Energy|Hot Water (E),MF PT 1 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),MF PT 1 Elec All Elec + EE - Site Energy|Lights (E),MF PT 1 Elec All Elec + EE - Site Energy|Lg. Appl. (E),MF PT 1 Elec All Elec + EE - Site Energy|Vent Fan (E),MF PT 1 Elec All Elec + EE - Site Energy|Misc. (E),MF PT 1 Elec All Elec + EE - Source Energy|Cooling (E),MF PT 1 Elec All Elec + EE - Source Energy|Heating (E),MF PT 1 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),MF PT 1 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),MF PT 1 Elec All Elec + EE - Source Energy|Hot Water (E),MF PT 1 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),MF PT 1 Elec All Elec + EE - Source Energy|Lights (E),MF PT 1 Elec All Elec + EE - Source Energy|Lg. Appl. (E),MF PT 1 Elec All Elec + EE - Source Energy|Vent Fan (E),MF PT 1 Elec All Elec + EE - Source Energy|Misc. (E),MF PT 1 Elec All Elec + EE - Living Space|Indoor Temperature,MF PT 1 Elec All Elec + EE - Living Space|Heating Setpoint,MF PT 1 Elec All Elec + EE - Living Space|Cooling Setpoint,MF PT 1 Elec All Elec + EE - Living Space|Indoor Humidity,MF PT 1 Elec All Elec + EE - Living Space|Indoor Relative Humidity,MF PT 1 Elec All Elec + EE - Living Space|Wind Speed (at Building),MF PT 1 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,MF PT 1 Elec All Elec + EE - Living Space|Infiltration,MF PT 1 Elec All Elec + EE - Living Space|Mech. Vent. (rated),MF PT 1 Elec All Elec + EE - Living Space|Natural Ventilation,MF PT 1 Elec All Elec + EE - Living Space|System Flow Rate to Zone,MF PT 1 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 1 Elec All Elec + EE - Living Space|Latent Gains/Losses,MF PT 1 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 1 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 1 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 1 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),MF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,MF PT 1 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),MF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),MF PT 1 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,MF PT 1 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 1 Elec All Elec + EE - Weather|Outdoor Drybulb,MF PT 1 Elec All Elec + EE - Weather|Outdoor Wetbulb,MF PT 1 Elec All Elec + EE - Weather|Outdoor Dew Point,MF PT 1 Elec All Elec + EE - Weather|Ground Temperature,MF PT 1 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,MF PT 1 Elec All Elec + EE - Weather|Direct Normal Solar,MF PT 1 Elec All Elec + EE - Weather|Total Horizontal Solar,MF PT 1 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,MF PT 1 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),MF PT 1 Elec All Elec + EE - Weather|Wind Direction,MF PT 1 Elec All Elec + EE - Weather|Atmospheric Pressure,MF PT 1 Elec All Elec + EE - Weather|Outdoor Air Density,MF PT 1 Elec All Elec + EE - Weather|Sky Temperature,MF PT 1 Elec All Elec + EE - Weather|Sky Radiation Losses,MF PT 1 Elec All Elec + EE - Weather|Total Vertical Solar,MF PT 1 Elec All Elec + EE - Weather|Mains Water Temperature
4086.980438,0.380262,4086.980438,0,0,0,0,0.049686,0,0.064649,0.106134,0.0025,0.157292,0,0,0,0,534.020464,0,694.838855,1140.704684,26.8695,1690.546935,82.672845,71,95,0.011559,47.247528,0.043791,24.917466,24.917466,0,0,0,626.201763,287.484951,0.032794,0.015271,78.724922,124.555993,284.270238,78.263758,0,0,0,12.530845,216.960274,64.715,62.103552,60.8,72.056977,0.011622,134.084728,63.711178,27.207894,0.083333,220,0.97508,0.072409,46.607088,112.476905,73.219279,78.708579
3657.510679,0.340303,3657.510679,0,0,0,0,0.003,0,0.064069,0.112197,0,0.161037,0,0,0,0,32.2434,0,688.601137,1205.868089,0,1730.798053,83.784033,71,95,0.011587,45.725713,0,24.014301,24.014301,0,0,0,647.624956,319.592488,6.058909,2.860965,78.709603,124.750771,0,0,0,0,0,2325.452972,208.439175,66.515,62.788167,60.8,72.056977,0.011662,206.198855,133.335883,36.743865,0,220,0.975656,0.0722,44.839896,110.918395,99.128939,78.708579
4996.127393,0.464851,4996.127393,0,0,0,0,0.127953,0,0.061353,0.114508,0,0.161037,0,0,0,0,1375.208843,0,659.407807,1230.712691,0,1730.798053,85.1176,71,95,0.011612,43.94296,0.061307,22.448553,22.448553,0,40.280767,0,540.906622,-45.627764,1.19641,0.550289,78.708579,124.429901,412.18934,132.922383,0,0,0,455.372617,182.930503,70.055,63.835224,60.485,72.056977,0.01156,252.214536,202.114434,39.675977,0.116667,220,0.976067,0.071759,45.88326,111.842935,101.551153,78.708579
3566.652725,0.33185,3566.652725,0,0,0,0,0.005246,0,0.059433,0.106134,0,0.161037,0,0,0,0,56.380029,0,638.76996,1140.704684,0,1730.798053,84.864398,71,95,0.011575,44.16907,0.319674,16.563004,16.563004,0,109.669233,0,509.06724,-343.238301,0,0,78.708579,124.24881,0,0,0,0,0,0,165.915617,74.93,64.802001,59.315,72.056977,0.011116,293.52827,264.95093,34.498553,0.608333,220,0.976067,0.071155,50.236637,115.752419,93.591086,78.708579
3653.552445,0.339935,3653.552445,0,0,0,0,0.003,0,0.056772,0.11538,0,0.164782,0,0,0,0,32.2434,0,610.176784,1240.083091,0,1771.04917,87.98733,71,95,0.011526,39.797196,0.810132,18.138341,18.138341,0,138.91985,0,630.104886,-585.472412,0,0,78.708579,124.24881,0,0,0,0,0,0,131.885846,79.595,65.480086,57.8,72.056977,0.010527,311.120947,306.462897,32.015502,1.541667,220,0.976067,0.070605,54.467549,119.635487,93.08284,78.708579
4562.883869,0.424541,4562.883869,0,0,0,0,0.074811,0,0.054852,0.12635,0,0.168528,0,0,0,0,804.057043,0,589.538937,1357.9876,0,1811.300288,88.576936,71,95,0.011409,38.676001,1.510786,26.696341,26.696341,0,204.378245,0,860.723897,-1270.393375,1.272995,0.579207,78.708579,124.323768,541.719903,95.206257,0,0,0,482.87771,114.870961,83.525,66.197157,56.99,72.056977,0.010143,320.894656,327.407286,29.558867,2.875,208.333333,0.976067,0.070137,57.981137,122.937416,86.731861,78.708579
3648.351926,0.339451,3648.351926,0,0,0,0,0.003,0,0.054287,0.113636,0,0.168528,0,0,0,0,32.2434,0,583.465948,1221.34229,0,1811.300288,90.828064,71,95,0.0112,35.382567,1.839218,32.635371,32.635371,0,239.969041,0,1098.785324,-1905.992976,0.855885,0.399629,78.708579,124.677153,0,0,0,0,0,327.318142,102.089313,86.675,66.369628,55.265,72.056977,0.009548,323.087137,325.744647,28.555081,3.5,211.666667,0.976067,0.069798,60.525782,125.367636,81.254278,78.708579
4485.54703,0.417346,4485.54703,0,0,0,0,0.071947,0,0.054266,0.12635,0,0.164782,0,0,0,0,773.275167,0,583.235093,1357.9876,0,1771.04917,91.687212,71,95,0.010795,33.217733,2.237715,41.797661,41.797661,0,288.086728,0,1240.943426,-3467.677204,0,0,78.708579,124.690459,563.847666,36.537157,0,0,0,0,102.089313,88.115,65.24443,51.515,72.056977,0.008416,321.343719,303.328862,27.762618,4.258333,208.333333,0.976067,0.069739,60.966091,125.790283,101.278213,78.708579
21084.32619,1.961734,21084.32619,1.20613,0,0.02448,0,0.394425,0,0.054542,0.109885,0,0.172273,12963.24064,0,263.108011,0,4239.196505,0,586.206141,1181.023487,0,1851.551406,82.525045,71,72,0.010247,42.370257,2.307781,44.281402,44.281402,0,52.511526,385.514589,1223.675184,-2034.026058,26.301584,11.2993,78.708579,120.013653,1175.304107,364.789142,0,9940.259996,2986.910116,9802.72651,89.334977,89.075,64.7855,49.85,72.056977,0.007874,313.419089,260.397318,26.494677,4.391667,200,0.976067,0.069677,61.456489,126.26576,116.484319,78.708579
23226.12786,2.161012,23226.12786,1.221523,0,0.02448,0,0.509766,0,0.055798,0.169683,0,0.179763,13128.68223,0,263.108011,0,5478.865476,0,599.701961,1823.716536,0,1932.053641,78.502097,71,72,0.009665,45.435982,2.277127,45.155876,45.155876,0,0,382.618758,1018.648997,-660.156314,0,0,78.708579,118.248145,3195.750933,682.263838,0,9619.885284,3307.284828,0,119.104199,88.865,66.42376,53.675,72.056977,0.009092,271.022322,192.189301,31.090962,4.333333,223.333333,0.976067,0.069569,62.191962,126.978977,116.565893,78.708579
6133.526873,0.570677,6133.526873,0,0,0.004451,0,0.043796,0,0.060209,0.242478,0.025,0.194743,0,0,47.83782,0,470.713338,0,647.115808,2606.106796,268.695,2093.058111,87.114518,71,95,0.009549,34.068068,2.579285,112.04617,12.04617,99.999999,224.909206,0,673.345439,2326.460776,0,0,78.708579,118.248145,0,0,0,0,0,0,157.394519,85.4,67.594978,58.19,72.056977,0.010742,195.738344,114.188358,33.521182,4.908333,216.666667,0.976067,0.069829,60.023622,124.892158,96.164711,78.708579
7970.741986,0.741616,7970.741986,0.061969,0,0.002239,0,0.195194,0,0.071511,0.207216,0.005,0.198488,666.0256,0,24.060056,0,2097.908139,0,768.580698,2227.119266,53.739,2133.309228,90.648411,71,95,0.009877,31.495503,2.242095,44.53919,44.53919,0,160.221024,32.99719,307.342001,3687.33562,28.327417,12.215186,78.708579,121.101939,496.412555,67.174462,0,1083.698506,0,10569.64642,187.191052,80.675,67.148332,60.38,72.056977,0.011494,114.431647,47.52346,23.404072,4.266667,200,0.976067,0.070356,56.019856,121.088336,58.908077,78.708579
9712.450528,0.903669,9712.450528,0,0,0,0,0.48589,0,0.092069,0.138456,0,0.187253,0,0,0,0,5222.251043,0,989.5439,1488.09971,0,2012.555876,87.727542,71,95,0.009977,34.823844,1.861114,36.557772,36.557772,0,0,0,57.344017,327.017209,3.693304,0.803559,78.708579,115.783767,2920.902317,319.639681,0,0,0,1172.35337,178.669954,77.435,67.429053,62.765,72.056977,0.012449,42.150223,6.846054,5.335917,3.541667,200,0.976067,0.070674,53.53706,118.763778,16.33145,78.708579
7272.817587,0.67668,7272.817587,0,0,0,0,0.275529,0,0.117012,0.108121,0,0.176018,0,0,0,0,2961.32749,0,1257.61959,1162.067985,0,1891.802523,87.067356,71,95,0.010046,35.812554,1.777911,35.084566,35.084566,0,0,0,0,644.395549,0,0,78.708579,114.933225,1920.117213,106.915764,0,0,0,0,161.655068,75.515,67.320988,63.515,72.056977,0.012811,0,0,0,3.383333,200,0.976067,0.070887,51.959483,117.310929,0,78.708579
4297.118983,0.399814,4297.118983,0,0,0,0,0.003,0,0.133163,0.095124,0,0.168528,0,0,0,0,32.2434,0,1431.204521,1022.370774,0,1811.300288,89.332669,71,95,0.010133,33.599193,1.703466,36.01158,36.01158,0,0,0,0,793.317247,0.429999,0.120973,78.708579,121.061517,0,0,0,0,0,143.641102,131.885846,74.315,66.618703,62.93,72.056977,0.012567,0,0,0,3.241667,200,0.976067,0.071074,50.630778,116.095819,0,78.708579
3529.380809,0.328382,3529.380809,0,0,0,0,0.003,0,0.093737,0.081842,0,0.149802,0,0,0,0,32.2434,0,1007.471046,879.621663,0,1610.0447,88.55458,71,95,0.01025,34.827019,1.650917,35.287551,35.287551,0,0,0,0,737.438564,0.272548,0.107272,78.708579,122.612646,0,0,0,0,0,99.020983,114.870961,73.415,66.212274,62.675,72.056977,0.012476,0,0,0,3.141667,200,0.976067,0.071204,49.582555,115.144864,0,78.708579
3134.537417,0.291645,3134.537417,0,0,0,0,0.043789,0,0.04129,0.071744,0,0.134822,0,0,0,0,470.638268,0,443.771363,771.087555,0,1449.04023,86.940995,71,95,0.010347,36.999477,1.598368,33.890223,33.890223,0,0,0,0,670.421326,0,0,78.708579,122.964837,285.676152,13.062071,0,0,0,0,63.798993,72.62,65.847114,62.495,72.056977,0.012394,0,0,0,3.041667,200,0.976067,0.071319,48.733865,114.378816,0,78.708579
2367.308084,0.22026,2367.308084,0,0,0,0,0.003,0,0.020502,0.065681,0,0.131077,0,0,0,0,32.2434,0,220.351421,705.92415,0,1408.789113,86.243174,71,95,0.01044,38.157969,1.545819,33.078003,33.078003,0,0,0,0,645.42914,0,0,78.708579,122.964837,0,0,0,0,0,0,17.014886,71.795,65.48334,62.315,72.056977,0.012322,0,0,0,2.941667,200,0.976067,0.071438,48.027907,113.744846,0,78.708579
2638.856752,0.245525,2638.856752,0,0,0,0,0.045396,0,0.012301,0.064241,0,0.123587,0,0,0,0,487.909072,0,132.210853,690.449949,0,1328.286878,85.302299,71,95,0.010536,39.681469,1.49327,32.289527,32.289527,0,0,0,0,589.579908,1.079603,0.483046,78.702573,123.387101,280.754417,32.258231,0,0,0,407.684839,8.521098,70.895,64.999635,62.03,72.056977,0.012184,0,0,0,2.841667,194.166667,0.976067,0.071575,47.111208,112.925968,0,78.685934
2046.128574,0.190377,2046.128574,0,0,0,0,0.003,0,0.008201,0.059334,0,0.119842,0,0,0,0,32.2434,0,88.140568,637.708845,0,1288.03576,84.335988,71,95,0.010605,41.186435,1.410067,30.780791,30.780791,0,0,0,0,560.989793,0,0,78.687419,124.452418,0,0,0,0,0,0,2.130275,69.995,64.542614,61.775,72.056977,0.012068,0,0,0,2.683333,190,0.976067,0.07171,46.250008,112.15992,0,78.685934
1990.403255,0.185192,1990.403255,0,0,0,0,0.003,0,0.008201,0.057894,0,0.116097,0,0,0,0,32.2434,0,88.140568,622.234644,0,1247.784643,84.010237,71,95,0.01069,41.94761,1.335623,30.157179,30.157179,0,0,0,0,536.814768,0,0,78.687419,124.452418,0,0,0,0,0,0,2.130275,69.095,64.168091,61.595,72.056977,0.012012,0,0,0,2.541667,190,0.976067,0.071838,45.323569,111.341042,0,78.685934
2489.837954,0.23166,2489.837954,0,0,0,0,0.043432,0,0.008464,0.059922,0,0.119842,0,0,0,0,466.802383,0,90.972465,644.027346,0,1288.03576,83.001714,71,95,0.010755,43.594278,1.283074,29.320633,29.320633,0,0,0,0,468.930348,0,0,78.687419,124.452418,257.893859,42.631233,0,0,0,0,8.521098,68.3,63.745995,61.415,72.056977,0.011902,0,0,0,2.441667,190,0.976067,0.071959,44.453165,110.574994,0,78.685934
2288.121807,0.212892,2288.121807,0,0,0,0,0.003,0,0.02176,0.064545,0,0.123587,0,0,0,0,32.2434,0,233.874979,693.71655,0,1328.286878,83.672659,71,95,0.010857,43.076275,1.230525,29.723531,29.723531,0,0,0,0,930.94428,5.839538,2.729215,78.685951,124.619299,0,0,0,0,0,2235.530588,59.565755,67.475,63.32174,61.13,72.056977,0.011799,0,0,0,2.341667,190,0.976067,0.072083,43.51674,109.756116,0,78.685934
6261.071291,0.582544,6261.071291,0,0,0,0,0.296785,0,0.051087,0.083606,0.0125,0.138567,0,0,0,0,3189.781387,0,549.073891,898.577165,134.3475,1489.291348,82.336823,71,95,0.010966,45.519925,1.177975,57.817057,7.817057,50,0,0,464.724177,1597.668946,21.424601,9.777536,78.685934,123.695502,1019.803303,321.395604,0,0,0,8140.43011,204.205938,66.575,62.904338,60.875,72.056977,0.011729,98.318234,14.119962,6.656689,2.241667,190,0.975491,0.072172,42.636901,108.990068,45.16484,78.685934
8603.379688,0.800478,8603.379688,0,0,0,0,0.469903,0,0.064649,0.106134,0.0025,0.157292,0,0,0,0,5050.419715,0,694.838855,1140.704684,26.8695,1690.546935,80.09569,71,95,0.011008,49.001611,1.125426,26.51841,26.51841,0,0,0,674.743151,-208.808734,11.852716,2.174077,78.685934,112.437925,2220.109676,868.132467,0,0,0,3659.496996,216.960274,66.515,62.77595,60.8,72.056977,0.011661,153.156669,66.635945,25.411645,2.141667,190,0.97508,0.072157,42.54586,108.910822,79.687269,78.685934
8474.731621,0.788508,8474.731621,0,0,0,0,0.451205,0,0.064069,0.112197,0,0.161037,0,0,0,0,4849.464342,0,688.601137,1205.868089,0,1730.798053,79.782151,71,95,0.010892,48.990236,1.103531,24.482283,24.482283,0,0,0,648.716542,-668.098028,1.593915,0.277048,78.685934,115.623608,2619.818885,797.442516,0,0,0,488.121581,208.439175,68,63.087635,60.59,72.056977,0.011524,208.813982,134.033711,36.374049,2.1,190,0.975656,0.072012,43.9677,110.152347,99.734665,78.685934
3653.16195,0.339899,3653.16195,0,0,0,0,0.003,0,0.061353,0.114508,0,0.161037,0,0,0,0,32.2434,0,659.407807,1230.712691,0,1730.798053,83.687318,71,95,0.010864,43.09949,1.134185,25.099506,25.099506,0,0,0,545.146867,178.892429,0,0,78.685934,121.686766,0,0,0,0,0,0,182.930503,71,63.775028,59.915,72.056977,0.011301,246.905034,200.146464,41.313734,2.158333,213.333333,0.976067,0.071661,46.748589,112.608983,101.035268,78.685934
3542.516097,0.329604,3542.516097,0,0,0,0,0.003,0,0.059433,0.106134,0,0.161037,0,0,0,0,32.2434,0,638.76996,1140.704684,0,1730.798053,86.958452,71,95,0.010891,38.890614,1.309348,27.542048,27.542048,0,0,0,520.921314,232.750437,1.920718,0.848207,78.685934,123.573296,0,0,0,0,0,722.394041,165.915617,74.6,64.996763,60.065,72.056977,0.01133,271.180815,255.422228,42.581675,2.491667,230,0.976067,0.071175,50.128622,115.646757,92.418155,78.685934
4133.38406,0.38458,4133.38406,0,0,0,0,0.047645,0,0.056772,0.11538,0,0.164782,0,0,0,0,512.075015,0,610.176784,1240.083091,0,1771.04917,88.340213,71,95,0.010919,37.314324,1.572094,30.552838,30.552838,0,0,0,642.128568,147.618693,0,0,78.685934,124.24716,315.725056,32.931815,0,0,0,0,131.885846,78.2,65.863143,59.39,72.056977,0.011122,285.814964,294.168733,42.053366,2.991667,230,0.976067,0.070721,53.38887,118.631701,91.366095,78.685934
3791.070225,0.35273,3791.070225,0,0,0,0,0.003,0,0.054852,0.12635,0,0.168528,0,0,0,0,32.2434,0,589.538937,1357.9876,0,1811.300288,90.487668,71,95,0.010938,34.934824,1.804185,34.253745,34.253745,0,0,0,857.306253,120.899816,2.337003,1.087232,78.685934,124.476188,0,0,0,0,0,893.360229,114.870961,81.59,65.984728,57.59,72.056977,0.010432,292.260329,312.606725,41.34015,3.433333,230,0.976067,0.070355,56.251123,121.299659,85.096418,78.685934
4221.630041,0.39279,4221.630041,0,0,0,0,0.056339,0,0.054287,0.113636,0,0.168528,0,0,0,0,605.521515,0,583.465948,1221.34229,0,1811.300288,91.520624,71,95,0.010946,33.848386,2.014382,38.090807,38.090807,0,0,0,1077.685664,5.271165,0,0,78.685934,124.55345,420.571528,29.430554,0,0,0,0,102.089313,83.99,66.332512,56.84,72.056977,0.010135,291.335789,309.600727,41.604304,3.833333,235.833333,0.976067,0.070077,58.348161,123.280817,79.950952,78.685934
3744.515263,0.348398,3744.515263,0,0,0,0,0.003,0,0.054266,0.12635,0,0.164782,0,0,0,0,32.2434,0,583.235093,1357.9876,0,1771.04917,91.791194,71,95,0.010953,33.599034,2.4085,46.854833,46.854833,0,0,0,1201.927196,220.321573,4.38567,2.078282,78.685934,124.732643,0,0,0,0,0,1686.402257,102.089313,85.265,67.859423,58.94,72.056977,0.010974,282.909266,284.901415,42.211859,4.583333,205,0.976067,0.069821,60.005183,124.865743,98.013965,78.685934
16096.93949,1.497696,16096.93949,1.135742,0,0.022255,0,0.003,0,0.054542,0.109885,0,0.172273,12206.72596,0,239.1891,0,32.2434,0,586.206141,1181.023487,0,1851.551406,83.209536,71,72,0.010832,43.681401,2.474186,47.347333,47.347333,0,0,386.61357,1184.003044,270.94082,1.419811,0.652781,78.685934,124.738602,0,0,0,9730.279069,3196.891043,540.725488,89.334977,84.905,68.170449,59.81,72.056977,0.011289,265.871313,240.899331,42.476013,4.708333,209.166667,0.976067,0.069832,59.923399,124.786496,111.499067,78.685934
18279.29258,1.700747,18279.29258,1.119362,0,0.026706,0,0.149436,0,0.055798,0.169683,0,0.179763,12030.68423,0,287.026921,0,1606.109293,0,599.701961,1823.716536,0,1932.053641,80.448036,71,72,0.010522,46.365727,2.303402,42.965201,42.965201,0,0,384.662799,992.628988,48.757006,0.889468,0.402381,78.685934,124.2342,640.759186,189.459174,0,9425.668023,3501.502089,337.034898,119.104199,83.015,66.878451,58.52,72.056977,0.010759,238.557758,181.90358,40.389194,4.383333,224.166667,0.976067,0.070134,57.817055,122.778923,111.892297,78.685934
5695.056935,0.529881,5695.056935,0,0,0.004451,0,0.003,0,0.060209,0.242478,0.025,0.194743,0,0,47.83782,0,32.2434,0,647.115808,2606.106796,268.695,2093.058111,88.032295,71,95,0.010425,36.050341,2.228957,108.645404,8.645405,99.999999,0,0,675.079924,313.17463,0,0,78.685934,124.331793,0,0,0,0,0,0,157.394519,80.99,65.606043,57.29,72.056977,0.010298,195.289282,114.13081,34.075906,4.241667,220,0.976067,0.070448,55.521505,120.612858,96.387407,78.685934
5918.009246,0.550625,5918.009246,0,0,0,0,0.06841,0,0.071511,0.207216,0.005,0.198488,0,0,0,0,735.261054,0,768.580698,2227.119266,53.739,2133.309228,91.696829,71,95,0.010469,32.232847,2.299023,47.261341,47.261341,0,0,0,315.841824,445.320125,0,0,78.685934,124.331793,549.3487,24.926905,0,0,0,0,187.191052,77.72,64.886748,57.89,72.056977,0.010535,131.311108,49.399867,21.924808,4.375,214.166667,0.976067,0.07085,52.671726,117.971315,63.508968,78.685934
4522.442885,0.420778,4522.442885,0,0,0,0,0.003,0,0.092069,0.138456,0,0.187253,0,0,0,0,32.2434,0,989.5439,1488.09971,0,2012.555876,91.600734,71,95,0.010533,32.514948,2.272748,48.101507,48.101507,0,0,0,59.063191,632.553739,0,0,78.685934,124.331793,0,0,0,0,0,0,178.669954,74.66,65.443172,60.635,72.056977,0.011634,49.652205,6.795134,5.001322,4.325,210,0.976067,0.071132,50.426854,115.910911,17.895729,78.685934
4343.733497,0.404151,4343.733497,0,0,0,0,0.003,0,0.117012,0.108121,0,0.176018,0,0,0,0,32.2434,0,1257.61959,1162.067985,0,1891.802523,91.292062,71,95,0.010639,33.152582,2.084447,45.036735,45.036735,0,0,0,0,647.777366,0.000001,0,78.685934,124.331793,0,0,0,0,0,0.00027,161.655068,73.025,65.462221,61.745,72.056977,0.012024,0,0,0,3.966667,210,0.976067,0.071307,49.026087,114.642971,0,78.685934
4845.069295,0.450796,4845.069295,0,0,0,0,0.053983,0,0.133163,0.095124,0,0.168528,0,0,0,0,580.193712,0,1431.204521,1022.370774,0,1811.300288,89.049368,71,95,0.010727,35.877606,1.874251,40.466119,40.466119,0,0,0,0,569.088295,0.000001,0,78.685934,124.331793,395.250097,34.244889,0,0,0,0.000247,131.885846,72.08,65.007983,61.52,72.056977,0.011916,0,0,0,3.566667,210,0.976067,0.071446,49.464272,115.039202,0,78.685934
7358.542943,0.684656,7358.542943,0,0,0,0,0.359274,0,0.093737,0.081842,0,0.149802,0,0,0,0,3861.405533,0,1007.471046,879.621663,0,1610.0447,86.957583,71,95,0.010771,38.635379,1.694708,36.384717,36.384717,0,0,0,0,943.837952,25.31716,11.295547,78.685934,124.27907,1334.786389,325.417754,0,0,0,9552.011756,114.870961,71.465,64.940526,61.625,72.056977,0.01201,0,0,0,3.225,210,0.976067,0.071518,49.991665,115.51468,0,78.685934
7736.962794,0.719865,7736.962794,0,0,0,0,0.472009,0,0.04129,0.071744,0,0.134822,0,0,0,0,5073.063646,0,443.771363,771.087555,0,1449.04023,82.105579,71,95,0.010783,45.012456,1.506407,30.760155,30.760155,0,0,0,0,-412.487588,0,0,78.685934,122.252243,1814.652613,477.938281,0,0,0,0,63.798993,70.82,64.831582,61.7,72.056977,0.012081,0,0,0,2.866667,210,0.976067,0.071597,50.456521,115.937327,0,78.685934
2367.308084,0.22026,2367.308084,0,0,0,0,0.003,0,0.020502,0.065681,0,0.131077,0,0,0,0,32.2434,0,220.351421,705.92415,0,1408.789113,83.290686,71,95,0.010779,43.300852,1.326865,28.310913,28.310913,0,0,0,0,454.260227,0,0,78.685934,122.252243,0,0,0,0,0,0,17.014886,70.205,64.736717,61.805,72.056977,0.012156,0,0,0,2.525,210,0.976067,0.071671,50.486011,115.963742,0,78.685934
2183.191079,0.203129,2183.191079,0,0,0,0,0.003,0,0.012301,0.064241,0,0.123587,0,0,0,0,32.2434,0,132.210853,690.449949,0,1328.286878,84.257465,71,95,0.010857,42.250945,1.138564,27.413655,27.413655,0,0,0,0,527.585705,0,0,78.685934,122.252243,0,0,0,0,0,0,8.521098,69.56,64.600705,61.985,72.056977,0.012209,0,0,0,2.166667,210,0.976067,0.071753,49.787321,115.329772,0,78.661114
2491.53266,0.231818,2491.53266,0,0,0,0,0.044441,0,0.008201,0.059334,0,0.119842,0,0,0,0,477.647486,0,88.140568,637.708845,0,1288.03576,83.286319,71,95,0.010923,43.863616,0.959021,25.331039,25.331039,0,0,0,0,452.475241,0,0,78.685934,122.252243,262.102742,46.124784,0,0,0,0,2.130275,68.945,64.349023,62.06,72.056977,0.012173,0,0,0,1.825,186.666667,0.976067,0.07184,50.107473,115.620342,0,78.661114
1990.403255,0.185192,1990.403255,0,0,0,0,0.003,0,0.008201,0.057894,0,0.116097,0,0,0,0,32.2434,0,88.140568,622.234644,0,1247.784643,83.269829,71,95,0.01099,44.143354,0.77072,24.26119,24.26119,0,0,0,0,491.518795,0,0,78.685934,122.252243,0,0,0,0,0,0,2.130275,68.3,64.225933,62.165,72.056977,0.012236,0,0,0,1.466667,170,0.976067,0.071921,50.137025,115.646757,0,78.661114
2635.591249,0.245221,2635.591249,0,0,0,0,0.056994,0,0.008464,0.059922,0,0.119842,0,0,0,0,612.555678,0,90.972465,644.027346,0,1288.03576,82.57461,71,95,0.011065,45.469051,0.591177,23.363926,23.363926,0,0,0,0,449.617953,2.173165,0.9662,78.662016,124.213825,343.789284,81.715698,0,0,0,819.68867,8.521098,67.685,64.17279,62.345,72.056977,0.012341,0,0,0,1.125,170,0.976067,0.071993,49.436896,115.012787,0,78.661114
2288.121807,0.212892,2288.121807,0,0,0,0,0.003,0,0.02176,0.064545,0,0.123587,0,0,0,0,32.2434,0,233.874979,693.71655,0,1328.286878,82.374048,71,95,0.011117,45.954915,0.402876,22.74141,22.74141,0,0,0,0,512.552429,1.203746,0.555846,78.661187,124.35727,0,0,0,0,0,459.429928,59.565755,67.04,63.986738,62.42,72.056977,0.012359,0,0,0,0.766667,170,0.976067,0.072079,49.34944,114.93354,0,78.661114
3695.222713,0.343812,3695.222713,0,0,0,0,0.058052,0,0.051087,0.083606,0.0125,0.138567,0,0,0,0,623.932809,0,549.073891,898.577165,134.3475,1489.291348,81.723558,71,95,0.011207,47.289292,0.223334,54.963343,4.963343,50,0,0,376.281017,591.326824,0.439377,0.203036,78.661118,124.516562,343.095613,99.241051,0,0,0,167.734121,204.205938,66.425,63.817393,62.525,72.056977,0.012391,71.841167,12.943912,7.598839,0.425,170,0.975491,0.072117,49.290936,114.88071,36.348587,78.661114
