MF PT 2 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 2 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Heating (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 2 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 2 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 2 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Heating (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 2 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 2 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 2 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 2 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 2 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 2 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 2 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 2 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 2 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 2 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 2 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 2 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 2 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 2 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 2 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 2 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 2 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 2 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 2 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 2 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 2 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 2 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 2 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 2 Elec IAQ Range + EE - Weather|Mains Water Temperature
4873.70969,0.336935,3621.309045,0,0,0,0.056772,0.11538,0,0.164782,1148.991417,1252.400645,1148.991417,0,0,0,610.176784,1240.083091,0,1771.04917,1252.400645,90.2594,64,95,0.009808,31.611421,1.304969,24.528818,24.528818,0,180.932523,0,633.865789,-379.383312,1.30127,0.606899,78.295193,124.886316,0,0,0,504.040525,131.885846,0,66.457676,84.74,65.308699,54.2,72.056977,0.009229,312.098318,306.914192,31.619271,2.483333,190,0.976067,0.070082,58.507081,123.439309,93.335373,78.295193
3758.826825,0.34973,3758.826825,0,0,0,0.054852,0.12635,0,0.168528,0,0,0,0,0,0,589.538937,1357.9876,0,1811.300288,0,92.153721,64,95,0.009749,29.619281,1.340002,23.869802,23.869802,0,179.129051,0,866.586385,-248.814286,0,0,78.295193,125.569416,0,0,0,0,114.870961,0,66.457676,88.43,66.601803,54.44,72.056977,0.009318,318.517267,326.225797,30.589069,2.55,207.5,0.976067,0.0696,62.128748,126.926146,86.935353,78.295193
4892.683362,0.336451,3616.108526,0,0,0,0.054287,0.113636,0,0.168528,1171.169574,1276.574836,1171.169574,0,0,0,583.465948,1221.34229,0,1811.300288,1276.574836,93.657259,64,95,0.009749,28.266341,1.423205,25.156375,25.156375,0,186.537295,0,1100.826269,252.923475,1.052038,0.496218,78.295193,124.880227,0,0,0,408.969875,102.089313,0,66.457676,90.935,68.061879,56.09,72.056977,0.009828,317.249327,322.766648,30.93247,2.708333,214.166667,0.976067,0.069227,64.935125,129.673351,81.250634,78.295193
3743.657829,0.348319,3743.657829,0.00292,0,0,0.054266,0.12635,0,0.164782,0,0,0,31.385965,0,0,583.235093,1357.9876,0,1771.04917,0,94.718826,64,95,0.009838,27.601177,1.729741,31.939962,31.939962,0,222.839965,0,1229.47217,924.028203,0,0,78.295193,124.689409,0,11.503899,5.356924,0,102.089313,0,66.457676,92.39,69.361767,58.1,72.056977,0.010488,308.109588,296.480372,32.173995,3.291667,210,0.976067,0.068973,66.797136,131.522431,99.991499,78.295193
21111.41249,1.852372,19908.92717,1.515673,0,0,0.054542,0.109885,0,0.172273,1103.197538,1202.485317,1103.197538,16290.14614,0,0,586.206141,1181.023487,0,1851.551406,1202.485317,76.643461,64,72,0.009286,46.649,1.777911,38.79347,38.79347,0,39.109655,0,1197.27989,529.709895,0,0,78.295193,124.689409,0,6237.635059,3573.145986,0.00001,89.334977,0,66.457676,92,69.259688,57.95,72.056977,0.010498,289.59237,249.598236,33.468351,3.383333,227.5,0.976067,0.06902,66.346398,131.073369,113.038613,78.295193
20374.23072,1.895665,20374.23072,1.490422,0,0,0.055798,0.169683,0,0.179763,0,0,0,16018.75858,0,0,599.701961,1823.716536,0,1932.053641,0,72.196881,64,72,0.007943,46.185964,1.795427,42.750258,42.750258,0,0,0,1002.592655,457.593158,0.001017,0.000471,78.295193,124.693618,0,5766.941575,2925.685288,0.392941,119.104199,0,66.457676,91.4,67.299744,53.84,72.056977,0.009157,259.029717,186.651004,32.966458,3.416667,240,0.976067,0.069242,64.803853,129.541274,113.941953,78.295193
13657.64061,0.52243,5614.975715,0,0,0,0.060209,0.242478,0.025,0.194743,7378.59165,8042.664898,7378.59165,0,0,0,647.115808,2606.106796,268.695,2093.058111,8042.664898,87.303026,64,95,0.007495,26.773645,2.115101,109.087331,9.087332,99.999999,0,0,662.930444,866.87041,13.723284,6.469438,78.295193,125.420505,0,0,0,5333.883393,157.394519,0,66.457676,90.77,65.500219,50.6,72.056977,0.007993,208.787567,114.119221,28.423004,4.025,222.5,0.976067,0.069449,63.326408,128.088425,96.9382,78.295193
6505.318442,0.482215,5182.748192,0,0,0,0.071511,0.207216,0.005,0.198488,1213.367202,1322.57025,1213.367202,0,0,0,768.580698,2227.119266,53.739,2133.309228,1322.57025,91.692342,64,95,0.007583,23.453848,2.036277,40.149104,40.149104,0,216.909809,0,301.043871,728.856609,1.602041,0.756778,78.295193,125.584027,0,0,0,623.079236,187.191052,0,66.457676,87.695,64.21424,50,72.056977,0.007792,134.163974,45.786705,17.645508,3.875,210,0.976067,0.069862,60.159093,125.024235,62.384235,78.295193
4490.199485,0.417778,4490.199485,0,0,0,0.092069,0.138456,0,0.187253,0,0,0,0,0,0,989.5439,1488.09971,0,2012.555876,0,91.64401,64,95,0.00772,23.904783,1.410067,28.352363,28.352363,0,199.949288,0,32.606822,1254.532066,0.012988,0.006346,78.295193,125.488544,0,0,0,5.107078,178.669954,0,66.457676,84.14,64.178606,52.52,72.056977,0.008575,29.030559,4.051248,2.271727,2.683333,221.666667,0.976067,0.070231,57.402083,122.382692,11.531978,78.295193
5509.797918,0.401151,4311.490097,0,0,0,0.117012,0.108121,0,0.176018,1099.364973,1198.307821,1099.364973,0,0,0,1257.61959,1162.067985,0,1891.802523,1198.307821,91.323779,64,95,0.007941,24.825378,1.042224,23.650233,23.650233,0,166.637924,0,0,1415.386025,0.2057,0.097705,78.295193,125.022649,0,0,0,80.144149,161.655068,0,66.457676,81.68,64.178015,54.425,72.056977,0.009134,0,0,0,1.983333,230,0.976067,0.070488,55.521505,120.612858,0,78.295193
7073.786746,0.396814,4264.875583,0,0,0,0.133163,0.095124,0,0.168528,2576.982719,2808.911163,2576.982719,0,0,0,1431.204521,1022.370774,0,1811.300288,2808.911163,89.730302,64,95,0.008166,26.831111,0.937125,22.776747,22.776747,0,158.237569,0,0,1496.80156,4.501347,2.103644,78.295193,124.79053,0,0,0,1744.700449,131.885846,0,66.457676,79.835,63.95373,55.13,72.056977,0.0094,0,0,0,1.783333,230,0.976067,0.070699,54.078993,119.265671,0,78.295193
11262.07408,0.325382,3497.137409,0,0,0,0.093737,0.081842,0,0.149802,7123.795115,7764.936675,7123.795115,0,0,0,1007.471046,879.621663,0,1610.0447,7764.936675,89.204514,64,95,0.008374,27.978737,0.862681,22.6755,22.6755,0,154.090765,0,0,1795.220219,14.498559,6.837892,78.295193,125.195519,0,0,0,5635.998293,114.870961,0,66.457676,78.32,64.025431,56.105,72.056977,0.009796,0,0,0,1.641667,230,0.976067,0.070854,52.850786,118.129808,0,78.295193
5965.479933,0.247855,2663.899148,0,0,0,0.04129,0.071744,0,0.134822,3028.973197,3301.580785,3028.973197,0,0,0,443.771363,771.087555,0,1449.04023,3301.580785,87.411448,64,95,0.008597,30.380395,0.779478,21.72405,21.72405,0,146.404273,0,0,1934.790714,4.654519,2.195321,78.295193,124.890873,0,0,0,1809.377001,63.798993,0,66.457676,76.88,64.065699,57.11,72.056977,0.010153,0,0,0,1.483333,230,0.976067,0.071004,51.67258,117.046775,0,78.295193
2335.064684,0.21726,2335.064684,0,0,0,0.020502,0.065681,0,0.131077,0,0,0,0,0,0,220.351421,705.92415,0,1408.789113,0,85.935303,64,95,0.008837,32.700542,0.67438,20.559003,20.559003,0,136.829186,0,0,1628.516774,0,0,78.295193,124.778951,0,0,0,0,17.014886,0,66.457676,75.44,64.185738,58.085,72.056977,0.010566,0,0,0,1.283333,230,0.976067,0.071148,52.046629,117.390176,0,78.295193
3350.380397,0.200129,2150.947679,0,0,0,0.012301,0.064241,0,0.123587,1100.396988,1199.432717,1100.396988,0,0,0,132.210853,690.449949,0,1328.286878,1199.432717,86.618327,64,95,0.008957,32.421335,0.569282,21.885222,21.885222,0,0,0,0,562.231938,0,0,78.295193,124.778951,0,0,0,0,8.521098,0,66.457676,74,64.325519,59.09,72.056977,0.010994,0,0,0,1.083333,230,0.976067,0.071292,51.816176,117.178852,0,78.247067
2013.885174,0.187377,2013.885174,0,0,0,0.008201,0.059334,0,0.119842,0,0,0,0,0,0,88.140568,637.708845,0,1288.03576,0,86.349153,64,95,0.009042,33.006169,0.464184,22.847305,22.847305,0,0,0,0,597.232363,0,0,78.295193,124.778951,0,0,0,0,2.130275,0,66.457676,72.56,64.368472,60.065,72.056977,0.011355,0,0,0,0.883333,235.833333,0.976067,0.071444,50.630778,116.095819,0,78.247067
1958.159855,0.182192,1958.159855,0,0,0,0.008201,0.057894,0,0.116097,0,0,0,0,0,0,88.140568,622.234644,0,1247.784643,0,85.465478,64,95,0.009137,34.305863,0.389739,23.324991,23.324991,0,0,0,0,635.440834,0,0,78.295193,124.778951,0,0,0,0,2.130275,0,66.457676,71.12,64.462048,61.07,72.056977,0.011752,0,0,0,0.741667,240,0.976067,0.071593,49.582555,115.144864,0,78.247067
3222.909989,0.188228,2023.035571,0,0,0,0.008464,0.059922,0,0.119842,1100.802219,1199.874418,1100.802219,0,0,0,90.972465,644.027346,0,1288.03576,1199.874418,84.959874,64,95,0.009239,35.246927,0.306536,23.978625,23.978625,0,0,0,0,681.13031,0,0,78.295193,124.778951,0,0,0,0,8.521098,0,66.457676,69.68,64.555912,62.045,72.056977,0.012149,0,0,0,0.583333,240,0.976067,0.071743,49.34944,114.93354,0,78.247067
2255.878407,0.209892,2255.878407,0,0,0,0.02176,0.064545,0,0.123587,0,0,0,0,0,0,233.874979,693.71655,0,1328.286878,0,84.237569,64,95,0.00935,36.498576,0.201438,24.684724,24.684724,0,0,0,0,742.393952,0,0,78.295193,124.778951,0,0,0,0,59.565755,0,66.457676,68.24,64.803878,63.05,72.056977,0.012657,0,0,0,0.383333,240,0.976067,0.071881,48.880127,114.510894,0,78.247067
10841.70541,0.28576,3071.289904,0,0,0,0.051087,0.083606,0.0125,0.138567,7128.821564,7770.415505,7128.821564,0,0,0,549.073891,898.577165,134.3475,1489.291348,7770.415505,84.055004,64,95,0.00952,37.396651,0.09634,55.979321,5.979321,50,0,0,270.218429,2378.725618,13.997847,6.537029,78.287394,124.790058,0,0,0,5432.496518,204.205938,0,66.457676,66.8,64.989708,64.025,72.056977,0.01313,50.400642,11.320794,6.551027,0.183333,240,0.975491,0.071982,47.820996,113.559938,26.883362,78.247067
6157.170839,0.330576,3552.959974,0,0,0,0.064649,0.106134,0.0025,0.157292,2389.18428,2604.210865,2389.18428,0,0,0,694.838855,1140.704684,26.8695,1690.546935,2604.210865,85.765604,64,95,0.009767,36.290959,0.021895,27.877525,27.877525,0,0,0,584.775734,1016.787584,2.799698,1.307277,78.247067,124.956767,0,0,0,1086.499304,216.960274,0,66.457676,66.725,65.039561,64.19,72.056977,0.013181,129.27712,60.415125,25.094659,0.041667,240,0.975656,0.071998,47.791931,113.533523,69.803955,78.247067
3625.267279,0.337303,3625.267279,0,0,0,0.064069,0.112197,0,0.161037,0,0,0,0,0,0,688.601137,1205.868089,0,1730.798053,0,85.464695,64,95,0.009864,36.991537,0.153268,24.582385,24.582385,0,0,0,616.763713,530.767731,0,0,78.247067,124.98281,0,0,0,0,208.439175,0,66.457676,69.2,65.162834,62.99,72.056977,0.012691,202.712018,130.426754,35.423093,0.291667,240,0.976067,0.071747,49.926362,115.461849,96.60552,78.247067
4920.481066,0.336899,3620.91855,0,0,0,0.061353,0.114508,0,0.161037,1192.259189,1299.562516,1192.259189,0,0,0,659.407807,1230.712691,0,1730.798053,1299.562516,87.183177,64,95,0.009938,35.282413,0.814511,25.854005,25.854005,0,0,0,524.426532,427.094259,1.309184,0.615353,78.247067,124.907381,0,0,0,509.135834,182.930503,0,66.457676,72.695,65.399955,61.61,72.056977,0.012055,247.27485,199.319777,40.230701,1.55,240,0.976067,0.071348,50.426854,115.910911,100.007631,78.247067
3510.272697,0.326604,3510.272697,0,0,0,0.059433,0.106134,0,0.161037,0,0,0,0,0,0,638.76996,1140.704684,0,1730.798053,0,88.990666,64,95,0.010003,33.537453,1.515165,33.452157,33.452157,0,0,0,520.325783,437.082725,0,0,78.247067,124.903902,0,0,0,0,165.915617,0,66.457676,76.325,66.331134,61.265,72.056977,0.011893,268.010963,253.544109,43.294891,2.883333,216.666667,0.976067,0.070883,52.066462,117.416591,92.370554,78.247067
6352.764005,0.336935,3621.309045,0,0,0,0.056772,0.11538,0,0.164782,2505.921981,2731.454959,2505.921981,0,0,0,610.176784,1240.083091,0,1771.04917,2731.454959,90.562006,64,95,0.010075,32.146892,2.07131,44.018966,44.018966,0,0,0,663.352679,590.428524,3.71737,1.773647,78.247067,125.094805,0,0,0,1452.647282,131.885846,0,66.457676,79.79,67.428236,61.445,72.056977,0.011906,270.467598,286.489684,47.944007,3.941667,200,0.976067,0.070426,55.433183,120.533612,91.803728,78.247067
3758.826825,0.34973,3758.826825,0,0,0,0.054852,0.12635,0,0.168528,0,0,0,0,0,0,589.538937,1357.9876,0,1811.300288,0,91.553663,64,95,0.010158,31.418502,2.618696,56.988315,56.988315,0,0,0,865.544681,611.422544,0,0,78.247067,125.353308,0,0,0,0,114.870961,0,66.457676,82.61,68.24609,61.415,72.056977,0.011874,277.150702,304.928518,47.679853,4.983333,194.166667,0.976067,0.070063,58.068556,123.016662,84.745899,78.247067
4814.322032,0.336451,3616.108526,0,0,0,0.054287,0.113636,0,0.168528,1099.278446,1198.213506,1099.278446,0,0,0,583.465948,1221.34229,0,1811.300288,1198.213506,92.195166,64,95,0.010254,31.083944,2.990919,66.743553,66.743553,0,0,0,1079.34517,589.548732,0,0,78.247067,125.353308,0,0,0,0,102.089313,0,66.457676,84.815,68.677985,61.025,72.056977,0.011696,281.852649,304.377922,45.117556,5.691667,190,0.976067,0.069799,60.196634,125.050651,79.856737,78.247067
3712.271863,0.345398,3712.271863,0,0,0,0.054266,0.12635,0,0.164782,0,0,0,0,0,0,583.235093,1357.9876,0,1771.04917,0,92.869382,64,95,0.010341,30.692549,2.885821,63.756106,63.756106,0,0,0,1204.218253,507.59314,0,0,78.247067,125.353308,0,0,0,0,102.089313,0,66.457676,85.535,68.667509,60.695,72.056977,0.011523,275.328038,280.724872,44.510001,5.491667,190,0.976067,0.069726,60.829598,125.658205,97.687613,78.247067
19889.65844,1.735546,18653.3006,1.398846,0,0,0.054542,0.109885,0,0.172273,1134.273249,1236.357841,1134.273249,15034.51957,0,0,586.206141,1181.023487,0,1851.551406,1236.357841,74.010554,64,72,0.009727,53.338983,2.916475,65.33035,65.33035,0,0,0,1167.956963,711.304819,0.457662,0.222024,78.247067,125.361791,0,5976.148774,3743.710911,179.811002,89.334977,0,66.457676,84.41,68.385525,60.62,72.056977,0.011566,248.067313,232.217856,46.834559,5.55,190,0.976067,0.069865,59.730117,124.601588,108.834849,78.247067
17741.05356,1.536358,16512.47072,1.131115,0,0,0.055798,0.169683,0,0.179763,1127.140215,1228.582834,1127.140215,12156.99859,0,0,599.701961,1823.716536,0,1932.053641,1228.582834,71.912112,64,72,0.00859,50.405345,3.201115,73.506959,73.506959,0,0,0,933.471003,1301.749697,1.081561,0.518746,78.247067,125.178626,0,4751.011242,2654.045952,423.360687,119.104199,0,66.457676,81.665,67.736058,60.725,72.056977,0.011706,191.934522,164.002626,49.555349,6.091667,190,0.976067,0.070204,57.088947,122.092122,101.474332,78.247067
8326.211903,0.52243,5614.975715,0,0,0,0.060209,0.242478,0.025,0.194743,2487.37265,2711.236189,2487.37265,0,0,0,647.115808,2606.106796,268.695,2093.058111,2711.236189,83.49911,64,95,0.008316,33.391214,3.3719,126.796309,26.79631,99.999999,0,0,551.930313,2425.094182,4.070502,1.917265,78.247067,125.14008,0,0,0,1584.062473,157.394519,0,66.457676,76.25,65.986649,60.59,72.056977,0.011663,111.024057,88.826942,42.343936,6.416667,190,0.976067,0.070919,51.873387,117.258098,69.955616,78.247067
5182.748192,0.482215,5182.748192,0,0,0,0.071511,0.207216,0.005,0.198488,0,0,0,0,0,0,768.580698,2227.119266,53.739,2133.309228,0,86.695954,64,95,0.008516,30.753179,3.109155,74.696174,74.696174,0,0,0,185.105565,1521.895483,0.025417,0.011768,78.247067,124.706245,0,0,0,9.837113,187.191052,0,66.457676,65.735,62.302282,60.02,72.056977,0.011531,27.524879,26.91929,20.656867,5.916667,195.833333,0.975491,0.072313,41.694596,108.276852,25.030887,78.247067
4490.199485,0.417778,4490.199485,0,0,0,0.092069,0.138456,0,0.187253,0,0,0,0,0,0,989.5439,1488.09971,0,2012.555876,0,85.600121,64,95,0.008712,32.56011,2.614317,64.150486,64.150486,0,0,0,20.582898,1138.934505,0,0,78.247067,124.733349,0,0,0,0,178.669954,0,66.457676,59.84,59.689745,59.614998,72.056977,0.011168,4.358546,2.723825,2.456635,4.975,200,0.97508,0.073141,35.929649,103.284335,3.621184,78.247067
9636.901372,0.401151,4311.490097,0,0,0,0.117012,0.108121,0,0.176018,4885.698417,5325.411274,4885.698417,0,0,0,1257.61959,1162.067985,0,1891.802523,5325.411274,84.944493,64,95,0.008879,33.881884,2.325297,57.181804,57.181804,0,0,0,0,1505.843943,7.559938,3.560949,78.247067,124.938737,0,0,0,2942.027965,161.655068,0,66.457676,59.435,59.434991,59.434991,72.056977,0.011099,0,0,0,4.425,200,0.97508,0.073206,35.61289,103.020181,0,78.247067
4264.875583,0.396814,4264.875583,0,0,0,0.133163,0.095124,0,0.168528,0,0,0,0,0,0,1431.204521,1022.370774,0,1811.300288,0,83.881317,64,95,0.009037,35.699164,2.198304,54.144403,54.144403,0,0,0,0,946.5578,0,0,78.247067,125.670096,0,0,0,0,131.885846,0,66.457676,59.78,59.77999,59.77999,72.056977,0.011239,0,0,0,4.183333,200,0.97508,0.073141,36.056353,103.389997,0,78.247067
6224.458969,0.325382,3497.137409,0,0,0,0.093737,0.081842,0,0.149802,2502.129872,2727.32156,2502.129872,0,0,0,1007.471046,879.621663,0,1610.0447,2727.32156,82.35803,64,95,0.009182,38.05564,2.062552,49.832534,49.832534,0,0,0,0,996.095859,4.060289,1.928976,78.247067,125.150043,0,0,0,1584.458556,114.870961,0,66.457676,60.5,60.499992,60.499992,72.056977,0.011537,0,0,0,3.925,200,0.97508,0.073006,36.814545,104.023967,0,78.247067
3864.709378,0.247855,2663.899148,0,0,0,0.04129,0.071744,0,0.134822,1101.660762,1200.81023,1101.660762,0,0,0,443.771363,771.087555,0,1449.04023,1200.81023,81.139164,64,95,0.009328,40.21253,1.904905,45.66861,45.66861,0,0,0,0,895.094754,0,0,78.247067,124.982691,0,0,0,0,63.798993,0,66.457676,61.115,61.114985,61.114985,72.056977,0.011796,0,0,0,3.625,200,0.97508,0.07289,37.569279,104.657938,0,78.247067
2335.064684,0.21726,2335.064684,0,0,0,0.020502,0.065681,0,0.131077,0,0,0,0,0,0,220.351421,705.92415,0,1408.789113,0,80.472155,64,95,0.009465,41.690207,1.777911,42.391697,42.391697,0,0,0,0,866.952333,0.92738,0.448352,78.247067,125.405911,0,0,0,363.94955,17.014886,0,66.457676,61.76,61.543382,61.445,72.056977,0.01193,0,0,0,3.383333,200,0.97508,0.072784,39.621192,106.401356,0,78.247067
3352.011408,0.200129,2150.947679,0,0,0,0.012301,0.064241,0,0.123587,1101.893329,1201.063729,1101.893329,0,0,0,132.210853,690.449949,0,1328.286878,1201.063729,79.979864,64,95,0.009593,42.92948,1.642159,39.109418,39.109418,0,0,0,0,798.523906,0,0,78.247067,125.525364,0,0,0,0,8.521098,0,66.457676,62.48,61.884134,61.52,72.056977,0.01199,0,0,0,3.125,200,0.97508,0.072677,41.292343,107.82779,0,78.196897
2013.885174,0.187377,2013.885174,0,0,0,0.008201,0.059334,0,0.119842,0,0,0,0,0,0,88.140568,637.708845,0,1288.03576,0,79.690226,64,95,0.009711,43.864465,1.484512,35.713041,35.713041,0,0,0,0,732.160039,0,0,78.247067,125.525364,0,0,0,0,2.130275,0,66.457676,63.2,62.10086,61.415,72.056977,0.011969,0,0,0,2.825,200,0.97508,0.072579,42.027078,108.46176,0,78.196897
3159.332913,0.182192,1958.159855,0,0,0,0.008201,0.057894,0,0.116097,1101.993631,1201.173058,1101.993631,0,0,0,88.140568,622.234644,0,1247.784643,1201.173058,79.514273,64,95,0.00982,44.60141,1.357518,33.025695,33.025695,0,0,0,0,672.291064,0,0,78.247067,125.525364,0,0,0,0,2.130275,0,66.457676,63.92,62.219686,61.235,72.056977,0.011883,0,0,0,2.583333,194.166667,0.97508,0.072489,42.758599,109.09573,0,78.196897
4789.172544,0.188228,2023.035571,0,0,0,0.008464,0.059922,0,0.119842,2537.740342,2766.136973,2537.740342,0,0,0,90.972465,644.027346,0,1288.03576,2766.136973,79.680468,64,95,0.009928,44.841872,1.221766,30.702291,30.702291,0,0,0,0,697.281038,3.944497,1.869268,78.2061,125.113154,0,0,0,1540.460513,8.521098,0,66.457676,64.535,62.335111,61.055,72.056977,0.011819,0,0,0,2.325,190,0.97508,0.072412,43.275121,109.544793,0,78.196897
2255.878407,0.209892,2255.878407,0,0,0,0.02176,0.064545,0,0.123587,0,0,0,0,0,0,233.874979,693.71655,0,1328.286878,0,79.572397,64,95,0.010024,45.428812,1.094773,28.383057,28.383057,0,0,0,0,587.815125,0,0,78.196899,125.020576,0,0,0,0,59.565755,0,66.457676,65.18,62.430267,60.98,72.056977,0.011735,0,0,0,2.083333,190,0.97508,0.072332,44.899947,110.971226,0,78.196897
3071.289904,0.28576,3071.289904,0,0,0,0.051087,0.083606,0.0125,0.138567,0,0,0,0,0,0,549.073891,898.577165,134.3475,1489.291348,0,79.392806,64,95,0.01013,46.173806,0.959021,56.3886,6.388601,50,0,0,316.732913,792.498874,0,0,78.196899,125.020576,0,0,0,0,204.205938,0,66.457676,65.9,62.616401,60.875,72.056977,0.011694,64.770637,12.260909,6.12838,1.825,190,0.97508,0.072238,46.160896,112.080674,31.637023,78.196897
16607.99738,0.330576,3552.959974,0,0,0,0.064649,0.106134,0.0025,0.157292,11977.09853,13055.0374,11977.09853,0,0,0,694.838855,1140.704684,26.8695,1690.546935,13055.0374,83.309778,64,95,0.01038,41.721388,0.709413,26.660091,26.660091,0,0,0,649.059261,2169.007288,22.939456,9.29287,78.196897,124.472267,0,0,0,8540.527253,216.960274,0,66.457676,66.515,62.77595,60.8,72.056977,0.011661,155.798212,64.706636,22.717271,1.35,190,0.97508,0.072157,46.725947,112.582567,78.520962,78.196897
3625.267279,0.337303,3625.267279,0,0,0,0.064069,0.112197,0,0.161037,0,0,0,0,0,0,688.601137,1205.868089,0,1730.798053,0,82.72947,64,95,0.010451,42.739561,0.24085,23.62927,23.62927,0,0,0,623.196554,329.057929,0,0,78.196897,124.923582,0,0,0,0,208.439175,0,66.457676,67.475,62.990766,60.59,72.056977,0.011579,191.987353,127.897739,38.566529,0.458333,190,0.975656,0.072078,47.643827,113.401445,95.207035,78.196897
4839.503488,0.336899,3620.91855,0,0,0,0.061353,0.114508,0,0.161037,1117.967833,1218.584937,1117.967833,0,0,0,659.407807,1230.712691,0,1730.798053,1218.584937,84.343281,64,95,0.010495,40.760476,0,23.954829,23.954829,0,21.86624,0,550.731738,280.045548,0.397755,0.188234,78.196897,125.127461,0,0,0,155.268338,182.930503,0,66.457676,68.735,62.859661,59.6,72.056977,0.011194,199.832736,182.498966,53.993141,0,190,0.976067,0.07198,48.704063,114.352401,94.379278,78.196897
3510.272697,0.326604,3510.272697,0,0,0,0.059433,0.106134,0,0.161037,0,0,0,0,0,0,638.76996,1140.704684,0,1730.798053,0,84.427964,64,95,0.010548,40.852483,0.183922,20.636041,20.636041,0,118.699583,0,544.034292,475.985663,0,0,78.196897,125.373923,0,0,0,0,165.915617,0,66.457676,71.885,63.715226,59.21,72.056977,0.011058,229.285941,236.998619,56.925254,0.35,190,0.976067,0.071569,51.574415,116.967529,89.912854,78.196897
