MF PT 2 Baseline - Source Energy|Total (*),MF PT 2 Baseline - Site Energy|Total (E),MF PT 2 Baseline - Source Energy|Total (E),MF PT 2 Baseline - Site Energy|Cooling (E),MF PT 2 Baseline - Site Energy|Heating (E),MF PT 2 Baseline - Site Energy|Heating Fan/Pump (E),MF PT 2 Baseline - Site Energy|Lights (E),MF PT 2 Baseline - Site Energy|Lg. Appl. (E),MF PT 2 Baseline - Site Energy|Vent Fan (E),MF PT 2 Baseline - Site Energy|Misc. (E),MF PT 2 Baseline - Site Energy|Total (G),MF PT 2 Baseline - Source Energy|Total (G),MF PT 2 Baseline - Site Energy|Hot Water (G),MF PT 2 Baseline - Site Energy|Lg. Appl. (G),MF PT 2 Baseline - Source Energy|Cooling (E),MF PT 2 Baseline - Source Energy|Heating (E),MF PT 2 Baseline - Source Energy|Heating Fan/Pump (E),MF PT 2 Baseline - Source Energy|Lights (E),MF PT 2 Baseline - Source Energy|Lg. Appl. (E),MF PT 2 Baseline - Source Energy|Vent Fan (E),MF PT 2 Baseline - Source Energy|Misc. (E),MF PT 2 Baseline - Source Energy|Hot Water (G),MF PT 2 Baseline - Source Energy|Lg. Appl. (G),MF PT 2 Baseline - Living Space|Indoor Temperature,MF PT 2 Baseline - Living Space|Heating Setpoint,MF PT 2 Baseline - Living Space|Cooling Setpoint,MF PT 2 Baseline - Living Space|Indoor Humidity,MF PT 2 Baseline - Living Space|Indoor Relative Humidity,MF PT 2 Baseline - Living Space|Wind Speed (at Building),MF PT 2 Baseline - Living Space|Infiltration + Mech. Vent.,MF PT 2 Baseline - Living Space|Infiltration,MF PT 2 Baseline - Living Space|Mech. Vent. (rated),MF PT 2 Baseline - Living Space|Natural Ventilation,MF PT 2 Baseline - Living Space|System Flow Rate to Zone,MF PT 2 Baseline - Living Space|Zone Glazing Transmitted Solar,MF PT 2 Baseline - Living Space|Latent Gains/Losses,MF PT 2 Baseline - Domestic Water System|Hot Water Use Flow Rate,MF PT 2 Baseline - Domestic Water System|Cold Water Use Flow Rate,MF PT 2 Baseline - Domestic Water System|Water Heater Inlet Temperature,MF PT 2 Baseline - Domestic Water System|Delivered Hot Water Temperature,MF PT 2 Baseline - Delivered Energy|Heating Delivered (main),MF PT 2 Baseline - Delivered Energy|Cooling Delivered (sensible),MF PT 2 Baseline - Delivered Energy|Cooling Delivered (latent),MF PT 2 Baseline - Delivered Energy|DHW Delivered Energy,MF PT 2 Baseline - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 2 Baseline - HVAC System|Total Supply Air Flow Rate,MF PT 2 Baseline - HVAC System|Supply Air Temperature,MF PT 2 Baseline - Weather|Outdoor Drybulb,MF PT 2 Baseline - Weather|Outdoor Wetbulb,MF PT 2 Baseline - Weather|Outdoor Dew Point,MF PT 2 Baseline - Weather|Ground Temperature,MF PT 2 Baseline - Weather|Outdoor Humidity Ratio,MF PT 2 Baseline - Weather|Direct Normal Solar,MF PT 2 Baseline - Weather|Total Horizontal Solar,MF PT 2 Baseline - Weather|Diffuse Horizontal Solar,MF PT 2 Baseline - Weather|Wind Speed (at Weather Station),MF PT 2 Baseline - Weather|Wind Direction,MF PT 2 Baseline - Weather|Atmospheric Pressure,MF PT 2 Baseline - Weather|Outdoor Air Density,MF PT 2 Baseline - Weather|Sky Temperature,MF PT 2 Baseline - Weather|Sky Radiation Losses,MF PT 2 Baseline - Weather|Total Vertical Solar,MF PT 2 Baseline - Weather|Mains Water Temperature
20561.21816,1.88194,20226.71507,1.587491,0,0,0.054542,0.067635,0,0.172273,306.883561,334.503082,0,306.883561,17062.03065,0,0,586.206141,726.926875,0,1851.551406,0,334.503082,73.634312,64,72,0.007851,43.709978,1.572094,32.908692,32.908692,0,0,0,1203.682599,526.386445,0,0,78.661114,124.343953,0,6190.383789,2971.220912,0,115.167565,0,64.507376,83.99,67.157315,58.475,72.056977,0.01074,296.143397,252.468945,31.407948,2.991667,216.666667,0.976067,0.07001,58.710477,123.624217,113.905257,78.427156
19654.53883,1.65171,17752.25046,1.334808,0,0,0.055798,0.081341,0,0.179763,1745.218686,1902.288368,1103.553058,641.665628,14346.25305,0,0,599.701961,874.241802,0,1932.053641,1202.872834,699.415534,71.924928,64,72,0.0066,38.835927,1.834839,38.798836,38.798836,0,0,0,1001.808952,944.234994,0,0,78.661114,124.343953,0,5437.344755,2174.559771,0,153.545017,0,64.507376,82.79,67.093201,59.21,72.056977,0.010967,257.656114,186.555908,33.521182,3.491667,205.833333,0.976067,0.07014,57.736588,122.699677,113.86282,78.427156
5207.270497,0.378395,4066.919083,0,0,0,0.060209,0.098443,0.025,0.194743,1046.193959,1140.351415,0,1046.193959,0,0,0,647.115808,1058.050164,268.695,2093.058111,0,1140.351415,85.72117,64,95,0.006407,24.056404,2.097585,108.626392,8.626393,99.999999,0,0,659.976436,2789.002746,0,0,78.661114,124.343953,0,0,0,0,202.907575,0,64.507376,80.99,67.185666,60.2,72.056977,0.011449,196.10816,111.848953,31.196624,3.991667,210,0.976067,0.07032,56.254989,121.299659,94.674232,78.427156
4864.738123,0.369868,3975.264019,0,0,0,0.071511,0.094869,0.005,0.198488,816.031288,889.474104,0,816.031288,0,0,0,768.580698,1019.635093,53.739,2133.309228,0,889.474104,91.06703,64,95,0.006612,20.887524,2.329676,50.892447,50.892447,0,0,0,293.990805,1668.312796,0,0,78.661114,124.343953,0,0,0,0,241.320236,0,64.507376,78.14,68.119609,63.215,72.056977,0.012808,120.586443,45.186789,19.837989,4.433333,210,0.976067,0.070541,54.303128,119.476995,58.77533,78.427156
5525.422171,0.360165,3870.976832,0,0,0,0.092069,0.080842,0,0.187253,1517.83976,1654.445339,1099.362177,418.477583,0,0,0,989.5439,868.877057,0,2012.555876,1198.304773,456.140566,91.574088,64,95,0.006896,21.42704,2.355951,53.390802,53.390802,0,0,0,44.42839,1953.911325,0,0,78.661114,124.343953,0,0,0,0,230.335131,0,64.507376,75.485,69.306645,66.515,72.056977,0.014338,36.241971,5.206267,3.539668,4.483333,210,0.976067,0.070721,52.506612,117.812822,14.863438,78.427156
4216.35888,0.367543,3950.276883,0,0,0,0.117012,0.074513,0,0.176018,244.111924,266.081997,0,244.111924,0,0,0,1257.61959,800.85477,0,1891.802523,0,266.081997,90.612532,64,95,0.007197,23.034798,2.250853,51.283176,51.283176,0,0,0,0,1810.849697,0,0,78.661114,124.343953,0,0,0,0,208.400128,0,64.507376,73.82,69.009805,66.905,72.056977,0.014493,0,0,0,4.283333,210,0.976067,0.070924,50.919428,116.359974,0,78.427156
4196.924713,0.372808,4006.866144,0,0,0,0.133163,0.071118,0,0.168528,174.36566,190.058569,0,174.36566,0,0,0,1431.204521,764.361335,0,1811.300288,0,190.058569,88.570007,64,95,0.007415,25.301677,2.176408,49.112622,49.112622,0,0,0,0,1570.577087,0,0,78.661114,124.343953,0,0,0,0,170.022676,0,64.507376,72.905,68.152253,66.065,72.056977,0.014043,0,0,0,4.141667,210,0.976067,0.071096,51.208964,116.624128,0,78.427156
4653.057577,0.310018,3332.011368,0,0,0,0.093737,0.066478,0,0.149802,1211.968999,1321.046208,1100.374976,111.594022,0,0,0,1007.471046,714.495622,0,1610.0447,1199.408724,121.637484,86.846232,64,95,0.00763,27.481633,2.093205,46.587168,46.587168,0,0,0,0,1387.080967,0,0,78.661114,124.343953,0,0,0,0,148.087673,0,64.507376,72.26,67.685004,65.525,72.056977,0.013837,0,0,0,3.983333,210,0.976067,0.071206,51.528694,116.914698,0,78.427156
2634.000765,0.237293,2550.374995,0,0,0,0.04129,0.061181,0,0.134822,76.72089,83.62577,0,76.72089,0,0,0,443.771363,657.563402,0,1449.04023,0,83.62577,85.034994,64,95,0.007831,29.875384,1.988107,43.671919,43.671919,0,0,0,0,1189.342873,0,0,78.661114,124.343953,0,0,0,0,82.247457,0,64.507376,71.645,67.069084,64.88,72.056977,0.013517,0,0,0,3.783333,210,0.976067,0.071324,50.834282,116.280727,0,78.427156
2316.03844,0.210538,2262.822041,0,0,0,0.020502,0.058959,0,0.131077,48.822385,53.216399,0,48.822385,0,0,0,220.351421,633.681507,0,1408.789113,0,53.216399,83.908572,64,95,0.008002,31.63773,1.913663,41.629689,41.629689,0,0,0,0,1033.212912,0,0,78.661114,124.343953,0,0,0,0,21.935002,0,64.507376,71.105,66.465813,64.265,72.056977,0.013195,0,0,0,3.641667,210,0.976067,0.071433,51.152474,116.571297,0,78.427156
3332.136032,0.193407,2078.705037,0,0,0,0.012301,0.057519,0,0.123587,1149.936693,1253.430995,1101.114308,48.822385,0,0,0,132.210853,618.207306,0,1328.286878,1200.214596,53.216399,83.197038,64,95,0.008178,33.075784,1.83046,39.749351,39.749351,0,0,0,0,1245.868041,0,0,78.661114,124.343953,0,0,0,0,10.985106,0,64.507376,70.565,65.960005,63.725,72.056977,0.01295,0,0,0,3.483333,210,0.976067,0.071533,51.181842,116.597713,0,78.38525
2003.013035,0.183536,1972.603664,0,0,0,0.008201,0.055493,0,0.119842,27.898506,30.409371,0,27.898506,0,0,0,88.140568,596.427335,0,1288.03576,0,30.409371,82.677366,64,95,0.008361,34.373809,1.725362,37.642395,37.642395,0,0,0,0,1111.873312,0,0,78.661114,124.343953,0,0,0,0,2.746276,0,64.507376,69.92,65.355926,63.185,72.056977,0.012663,0,0,0,3.283333,198.333333,0.976067,0.071653,50.486011,115.963742,0,78.38525
3147.853564,0.178351,1916.878345,0,0,0,0.008201,0.054053,0,0.116097,1129.335063,1230.975219,1101.436558,27.898506,0,0,0,88.140568,580.953134,0,1247.784643,1200.565848,30.409371,82.019279,64,95,0.008524,35.791507,1.650917,36.175979,36.175979,0,0,0,0,1009.3018,0,0,78.661114,124.343953,0,0,0,0,2.746276,0,64.507376,69.305,64.780012,62.54,72.056977,0.012394,0,0,0,3.141667,190,0.976067,0.071766,50.60218,116.069404,0,78.38525
2004.009327,0.181506,1950.792928,0,0,0,0.008464,0.0532,0,0.119842,48.822385,53.216399,0,48.822385,0,0,0,90.972465,571.784703,0,1288.03576,0,53.216399,81.609436,64,95,0.008673,36.89618,1.567715,34.647019,34.647019,0,0,0,0,925.23118,0,0,78.661114,124.343953,0,0,0,0,10.985106,0,64.507376,68.765,64.274387,61.925,72.056977,0.012163,0,0,0,2.983333,190,0.976067,0.071866,50.486011,115.963742,0,78.38525
2225.980024,0.19933,2142.354254,0,0,0,0.02176,0.053982,0,0.123587,76.72089,83.62577,0,76.72089,0,0,0,233.874979,580.192397,0,1328.286878,0,83.62577,81.302645,64,95,0.00881,37.844418,1.462616,32.916424,32.916424,0,0,0,0,847.53882,0,0,78.661114,124.343953,0,0,0,0,76.790113,0,64.507376,68.225,63.768814,61.385,72.056977,0.011935,0,0,0,2.783333,190,0.976067,0.071965,49.787321,115.329772,0,78.38525
5493.42423,0.261754,2813.280465,0,0,0,0.051087,0.0596,0.0125,0.138567,2458.84749,2680.143765,2284.481831,174.36566,0,0,0,549.073891,640.567727,134.3475,1489.291348,2490.085196,190.058569,81.02788,64,95,0.008968,38.858528,1.388172,59.323371,9.323372,50,0,0,300.066398,1190.907786,2.947143,1.409235,78.487553,124.968906,0,0,0,1147.463501,263.255239,0,64.507376,67.58,63.164994,60.845,72.056977,0.011668,54.186854,12.029874,7.625254,2.641667,190,0.976067,0.072084,49.700046,115.250526,29.32915,78.38525
4699.364465,0.290246,3119.504117,0,0,0,0.064649,0.065804,0.0025,0.157292,1449.413164,1579.860348,1156.478855,292.934308,0,0,0,694.838855,707.248827,26.8695,1690.546935,1260.561952,319.298396,81.618471,64,95,0.009116,38.739939,1.304969,30.857379,30.857379,0,0,0,567.080641,763.957607,1.746714,0.837815,78.385371,125.328052,0,0,0,680.761255,279.697688,0,64.507376,67.595,63.050271,60.62,72.056977,0.011586,114.827879,58.64129,27.498464,2.483333,190,0.976067,0.072091,50.049929,115.567511,66.253025,78.38525
4818.232439,0.293133,3150.529912,0,0,0,0.064069,0.068026,0,0.161037,1530.002319,1667.702528,1209.169505,320.832814,0,0,0,688.601137,731.130721,0,1730.798053,1317.99476,349.707767,82.733028,64,95,0.009222,37.797591,1.199871,29.101266,29.101266,0,0,0,601.303978,577.634147,1.519098,0.723662,78.38525,125.042029,0,0,0,590.739741,268.712583,0,64.507376,68.975,63.578661,60.725,72.056977,0.011631,159.152972,119.654184,45.32888,2.283333,190,0.976067,0.071898,51.410405,116.809036,86.894186,78.38525
4705.542997,0.290807,3125.540428,0,0,0,0.061353,0.068417,0,0.161037,1449.543641,1580.002569,1114.761575,334.782067,0,0,0,659.407807,735.334568,0,1730.798053,1215.090116,364.912453,84.429782,64,95,0.009303,36.098344,1.186734,29.177257,29.177257,0,0,0,560.360517,490.48775,0.260137,0.124155,78.38525,125.027012,0,0,0,101.221884,235.827683,0,64.507376,70.22,63.966807,60.8,72.056977,0.011613,185.277833,177.913269,58.483764,2.258333,190,0.976067,0.071731,52.076691,117.416591,91.957457,78.38525
3396.115236,0.286274,3076.81684,0,0,0,0.059433,0.065804,0,0.161037,292.934308,319.298396,0,292.934308,0,0,0,638.76996,707.248827,0,1730.798053,0,319.298396,86.75937,64,95,0.009381,33.787498,1.453858,33.070325,33.070325,0,0,0,545.019104,516.894757,0.398305,0.192313,78.38525,125.264567,0,0,0,155.567877,213.892681,0,64.507376,72.935,64.901062,60.8,72.056977,0.011645,232.667117,238.908613,56.07996,2.766667,195.833333,0.976067,0.071362,51.122932,116.544882,90.203154,78.38525
4684.186831,0.288923,3105.290168,0,0,0,0.056772,0.067369,0,0.164782,1448.529048,1578.896663,1099.797729,348.73132,0,0,0,610.176784,724.064214,0,1771.04917,1198.779524,380.117138,89.076413,64,95,0.009463,31.669582,1.629022,34.833575,34.833575,0,0,0,665.584065,522.283574,0,0,78.38525,125.267327,0,0,0,0,170.022676,0,64.507376,77.285,66.256761,60.8,72.056977,0.011618,262.225984,282.733642,51.325183,3.1,188.333333,0.976067,0.070787,52.954569,118.235469,91.065103,78.38525
3603.898843,0.294997,3170.565305,0,0,0,0.054852,0.071617,0,0.168528,397.553704,433.333538,0,397.553704,0,0,0,589.538937,769.72608,0,1811.300288,0,433.333538,91.332974,64,95,0.009543,29.750738,1.598368,33.816242,33.816242,0,0,0,865.313686,500.648505,0,0,78.38525,125.267327,0,0,0,0,148.087673,0,64.507376,80.21,67.095554,60.59,72.056977,0.011562,285.577225,309.332131,44.245847,3.041667,197.5,0.976067,0.070409,55.663377,120.744935,85.164901,78.38525
4862.00887,0.29228,3141.371159,0,0,0,0.054287,0.069466,0,0.168528,1578.566707,1720.637711,1257.733893,320.832814,0,0,0,583.465948,746.604923,0,1811.300288,1370.929944,349.707767,90.878913,64,95,0.0097,30.663745,1.453858,29.612867,29.612867,0,206.9159,0,1089.746852,1734.970622,2.154206,1.013065,78.38525,125.385358,0,0,0,834.254487,131.610015,0,64.507376,82.325,67.103014,59.39,72.056977,0.011081,297.754739,312.709698,38.857099,2.766667,204.166667,0.976067,0.070188,57.346265,122.329861,80.597678,78.38525
24418.53076,0.502107,5396.547483,0.211442,0,0,0.054266,0.071617,0,0.164782,17451.3608,19021.98327,17053.8071,397.553704,2272.53714,0,0,583.235093,769.72608,0,1771.04917,18588.64974,433.333538,93.02819,64,95,0.009824,29.068302,1.519545,30.205971,30.205971,0,211.555055,0,1228.038375,1105.856865,68.722873,6.361241,78.38525,120.917458,0,1068.722337,496.457204,18331.30679,131.610015,0,64.507376,84.875,67.310242,58.325,72.056977,0.010651,306.498246,295.680565,32.860796,2.891667,217.5,0.976067,0.069907,59.589413,124.469511,99.960918,78.38525
29304.43727,1.937526,20824.14604,1.643077,0,0,0.054542,0.067635,0,0.172273,7780.083695,8480.291228,7473.200134,306.883561,17659.46162,0,0,586.206141,726.926875,0,1851.551406,8145.788146,334.503082,74.083931,64,72,0.009097,49.819914,2.027519,43.205316,43.205316,0,40.044908,0,1204.494128,820.845858,0,0,78.38525,105.315798,0,6985.457173,4025.171054,0,115.167565,0,64.507376,86,68.431012,59.675,72.056977,0.011237,296.856614,252.761083,31.196624,3.858333,218.333333,0.976067,0.069698,61.075388,125.895944,113.985996,78.38525
18847.21522,1.688513,18147.79968,1.371611,0,0,0.055798,0.081341,0,0.179763,641.665628,699.415534,0,641.665628,14741.80228,0,0,599.701961,874.241802,0,1932.053641,0,699.415534,71.907866,64,72,0.007875,46.266207,2.066931,45.00358,45.00358,0,0,0,1000.005296,1046.432542,0.173245,0,78.38525,108.128227,0,5545.601297,2800.765414,44.021713,153.545017,0,64.507376,84.74,68.648468,60.695,72.056977,0.011691,256.124019,185.960932,33.732505,3.933333,215.833333,0.976067,0.069809,60.00336,124.865743,113.480008,78.38525
6409.761685,0.378395,4066.919083,0,0,0,0.060209,0.098443,0.025,0.194743,2149.396883,2342.842603,1103.202925,1046.193959,0,0,0,647.115808,1058.050164,268.695,2093.058111,1202.491188,1140.351415,86.0425,64,95,0.007556,28.04309,1.891767,106.803999,6.804,99.999999,0,0,654.35707,2482.726994,0.687057,0.201233,78.38525,118.797366,0,0,0,233.974208,202.907575,0,64.507376,81.95,67.784445,60.725,72.056977,0.011677,188.447685,109.84043,32.332488,3.6,220,0.976067,0.07017,57.286016,122.27703,92.866881,78.38525
6062.716278,0.369868,3975.264019,0,0,0,0.071511,0.094869,0.005,0.198488,1915.093815,2087.452259,1099.062528,816.031288,0,0,0,768.580698,1019.635093,53.739,2133.309228,1197.978155,889.474104,91.686858,64,95,0.007726,23.903502,1.891767,40.807768,40.807768,0,0,0,289.036399,1248.862741,0.072294,0.030079,78.38525,123.137886,0,0,0,26.96484,241.320236,0,64.507376,78.605,66.730852,60.8,72.056977,0.011662,119.50341,44.74579,19.679496,3.6,214.166667,0.976067,0.070608,54.243665,119.424164,58.036852,78.38525
4327.117398,0.360165,3870.976832,0,0,0,0.092069,0.080842,0,0.187253,418.477583,456.140566,0,418.477583,0,0,0,989.5439,868.877057,0,2012.555876,0,456.140566,92.646526,64,95,0.007921,23.766705,1.891767,43.340564,43.340564,0,0,0,42.797083,1338.15029,0.5483,0.245489,78.38525,123.345186,0,0,0,209.082629,230.335131,0,64.507376,76.025,67.024511,62.585,72.056977,0.012473,36.215556,5.046031,3.381175,3.6,210,0.976067,0.070857,52.161743,117.495837,14.615515,78.38525
4216.35888,0.367543,3950.276883,0,0,0,0.117012,0.074513,0,0.176018,244.111924,266.081997,0,244.111924,0,0,0,1257.61959,800.85477,0,1891.802523,0,266.081997,91.906343,64,95,0.008133,24.96419,1.799806,42.069125,42.069125,0,0,0,0,1290.745202,0.032206,0.015042,78.38525,124.761725,0,0,0,12.445098,208.400128,0,64.507376,74.465,67.01063,63.335,72.056977,0.012822,0,0,0,3.425,210,0.976067,0.071025,50.775249,116.227897,0,78.38525
7068.334231,0.372808,4006.866144,0,0,0,0.133163,0.071118,0,0.168528,2808.686319,3061.468087,2634.320659,174.36566,0,0,0,1431.204521,764.361335,0,1811.300288,2871.409518,190.058569,90.27477,64,95,0.008305,26.822763,1.642159,38.661776,38.661776,0,0,0,0,1213.570949,3.222851,1.508373,78.38525,124.800617,0,0,0,1246.197233,170.022676,0,64.507376,73.73,66.455047,62.75,72.056977,0.012581,0,0,0,3.125,210,0.976067,0.07115,49.991665,115.51468,0,78.38525
7574.018423,0.310018,3332.011368,0,0,0,0.093737,0.066478,0,0.149802,3891.749591,4242.007054,3780.155569,111.594022,0,0,0,1007.471046,714.495622,0,1610.0447,4120.36957,121.637484,88.65725,64,95,0.008467,28.761979,1.484512,35.061477,35.061477,0,0,0,0,1121.727651,6.480454,3.057592,78.38525,124.940903,0,0,0,2512.306824,148.087673,0,64.507376,73.265,66.035738,62.495,72.056977,0.012382,0,0,0,2.825,210,0.976067,0.071234,49.436896,115.012787,0,78.38525
2634.000765,0.237293,2550.374995,0,0,0,0.04129,0.061181,0,0.134822,76.72089,83.62577,0,76.72089,0,0,0,443.771363,657.563402,0,1449.04023,0,83.62577,86.695816,64,95,0.008623,31.159973,1.357518,32.027563,32.027563,0,0,0,0,914.484461,0.363469,0.173599,78.38525,125.365293,0,0,0,141.463063,82.247457,0,64.507376,72.725,65.694107,62.21,72.056977,0.012259,0,0,0,2.583333,210,0.976067,0.07132,48.939483,114.563724,0,78.38525
3515.778804,0.210538,2262.822041,0,0,0,0.020502,0.058959,0,0.131077,1149.501617,1252.956763,1100.679233,48.822385,0,0,0,220.351421,633.681507,0,1408.789113,1199.740364,53.216399,85.368334,64,95,0.008758,33.002889,1.221766,29.169534,29.169534,0,0,0,0,824.767784,0.259476,0.12324,78.38525,124.866763,0,0,0,100.806955,21.935002,0,64.507376,72.29,65.404174,61.955,72.056977,0.012151,0,0,0,2.325,210,0.976067,0.071391,48.381254,114.061831,0,78.38525
2131.921436,0.193407,2078.705037,0,0,0,0.012301,0.057519,0,0.123587,48.822385,53.216399,0,48.822385,0,0,0,132.210853,618.207306,0,1328.286878,0,53.216399,84.271545,64,95,0.008879,34.651811,1.064119,26.507802,26.507802,0,0,0,0,751.327273,0,0,78.38525,124.691636,0,0,0,0,10.985106,0,64.507376,71.825,65.12585,61.775,72.056977,0.012059,0,0,0,2.025,210,0.976067,0.071464,47.880731,113.612769,0,78.341258
2003.013035,0.183536,1972.603664,0,0,0,0.008201,0.055493,0,0.119842,27.898506,30.409371,0,27.898506,0,0,0,88.140568,596.427335,0,1288.03576,0,30.409371,83.538156,64,95,0.008991,35.915265,0.906472,24.434446,24.434446,0,0,0,0,685.704059,0,0,78.38525,124.691636,0,0,0,0,2.746276,0,64.507376,71.285,64.737081,61.49,72.056977,0.011908,0,0,0,1.725,210,0.976067,0.071553,47.318991,113.110876,0,78.341258
3147.577193,0.178351,1916.878345,0,0,0,0.008201,0.054053,0,0.116097,1129.081512,1230.698848,1101.183006,27.898506,0,0,0,88.140568,580.953134,0,1247.784643,1200.289477,30.409371,82.80732,64,95,0.009093,37.184946,0.748825,22.700734,22.700734,0,0,0,0,642.36989,0,0,78.38525,124.691636,0,0,0,0,2.746276,0,64.507376,70.85,64.481654,61.235,72.056977,0.011828,0,0,0,1.425,239.166667,0.976067,0.071621,46.815311,112.661813,0,78.341258
2004.009327,0.181506,1950.792928,0,0,0,0.008464,0.0532,0,0.119842,48.822385,53.216399,0,48.822385,0,0,0,90.972465,571.784703,0,1288.03576,0,53.216399,82.327065,64,95,0.00919,38.163329,0.621831,21.700278,21.700278,0,0,0,0,612.713937,0,0,78.38525,124.691636,0,0,0,0,10.985106,0,64.507376,70.385,64.157391,60.95,72.056977,0.011708,0,0,0,1.183333,260,0.976067,0.071698,46.250008,112.15992,0,78.341258
3426.404185,0.19933,2142.354254,0,0,0,0.02176,0.053982,0,0.123587,1178.02746,1284.049932,1101.30657,76.72089,0,0,0,233.874979,580.192397,0,1328.286878,1200.424161,83.62577,81.888716,64,95,0.009283,39.094214,0.486079,21.111997,21.111997,0,0,0,0,591.206595,0,0,78.38525,124.691636,0,0,0,0,76.790113,0,64.507376,69.845,63.801834,60.695,72.056977,0.011585,0,0,0,0.925,260,0.976067,0.071785,45.743124,111.710858,0,78.341258
3003.339035,0.261754,2813.280465,0,0,0,0.051087,0.0596,0.0125,0.138567,174.36566,190.058569,0,174.36566,0,0,0,549.073891,640.567727,134.3475,1489.291348,0,190.058569,81.378115,64,95,0.009399,40.240229,0.328432,54.04454,4.044541,50,0,0,315.867326,914.7247,0,0,78.38525,124.691636,0,0,0,0,263.255239,0,64.507376,69.41,63.501499,60.41,72.056977,0.011478,62.551741,12.418206,6.498196,0.625,260,0.976067,0.071856,45.384208,111.393873,31.393232,78.341258
3438.802513,0.290246,3119.504117,0,0,0,0.064649,0.065804,0.0025,0.157292,292.934308,319.298396,0,292.934308,0,0,0,694.838855,707.248827,26.8695,1690.546935,0,319.298396,82.0485,64,95,0.009513,39.843421,0.170785,20.555242,20.555242,0,0,0,651.897893,571.579996,0,0,78.38525,124.691636,0,0,0,0,279.697688,0,64.507376,69.575,63.652563,60.575,72.056977,0.011544,155.269904,65.149308,23.00784,0.325,260,0.976067,0.071826,45.653188,111.631612,78.634849,78.341258
4700.419521,0.293133,3150.529912,0,0,0,0.064069,0.068026,0,0.161037,1421.917073,1549.889609,1101.084259,320.832814,0,0,0,688.601137,731.130721,0,1730.798053,1200.181842,349.707767,83.377371,64,95,0.00959,38.474532,0.043791,20.683457,20.683457,0,0,0,626.563543,416.357854,0,0,78.38525,124.691636,0,0,0,0,268.712583,0,64.507376,70.64,64.06869,60.59,72.056977,0.011587,220.489603,135.61495,32.464565,0.083333,260,0.976067,0.071677,46.576901,112.45049,100.500809,78.341258
3490.452881,0.290807,3125.540428,0,0,0,0.061353,0.068417,0,0.161037,334.782067,364.912453,0,334.782067,0,0,0,659.407807,735.334568,0,1730.798053,0,364.912453,85.783408,64,95,0.009635,35.793775,0,19.286507,19.286507,0,0,0,519.334032,308.848147,0,0,78.38525,124.691636,0,0,0,0.000067,235.827683,0,64.507376,74.075,64.604799,59.39,72.056977,0.011173,261.803337,204.610873,36.189141,0,260,0.976067,0.071262,49.482981,115.065618,101.845051,78.341258
3396.115236,0.286274,3076.81684,0,0,0,0.059433,0.065804,0,0.161037,292.934308,319.298396,0,292.934308,0,0,0,638.76996,707.248827,0,1730.798053,0,319.298396,89.058097,64,95,0.009672,32.385985,0.153268,17.926897,17.926897,0,0,0,511.814872,236.338957,0,0,78.38525,124.691636,0,0,0,0,213.892681,0,64.507376,78.515,65.217853,58.115,72.056977,0.010588,287.584798,262.244681,36.532541,0.291667,260,0.976067,0.07074,53.442638,118.684532,93.130472,78.341258
4683.971763,0.288923,3105.290168,0,0,0,0.056772,0.067369,0,0.164782,1448.331738,1578.681594,1099.600419,348.73132,0,0,0,610.176784,724.064214,0,1771.04917,1198.564456,380.117138,92.154992,64,95,0.009705,29.492911,0.753204,19.834473,19.834473,0,0,0,640.456601,265.261102,0.731682,0.347175,78.381262,124.746653,0,0,0,284.564953,170.022676,0,64.507376,82.865,66.578312,57.95,72.056977,0.010573,302.588763,302.358122,35.449508,1.433333,260,0.976067,0.070174,57.558013,122.541185,92.870054,78.341258
4983.255023,0.311918,3352.434375,0.016922,0,0,0.054852,0.071617,0,0.168528,1496.165731,1630.820647,1098.612027,397.553704,181.86907,0,0,589.538937,769.72608,0,1811.300288,1197.487109,433.333538,94.600741,64,95,0.009733,27.413964,1.072877,22.835995,22.835995,0,0,0,867.935314,221.199097,0.461172,0.216071,78.344053,124.602396,0,72.475242,33.314723,178.633036,148.087673,0,64.507376,86,66.78732,56.525,72.056977,0.010008,309.007712,321.441048,34.63063,2.041667,225,0.976067,0.069833,60.143242,124.99782,86.598059,78.341258
4690.070764,0.403837,4340.362996,0.111557,0,0,0.054287,0.069466,0,0.168528,320.832814,349.707767,0,320.832814,1198.991838,0,0,583.465948,746.604923,0,1811.300288,0,349.707767,94.987346,64,95,0.009697,26.987684,1.173596,22.729299,22.729299,0,0,0,1095.792732,188.756145,0,0,78.343425,124.809975,0,469.657926,214.558916,0,131.610015,0,64.507376,88.79,67.509248,56.45,72.056977,0.009905,307.739772,317.849649,34.762707,2.233333,205.833333,0.976067,0.06949,62.77919,127.560116,80.972813,78.341258
5452.993688,0.467041,5019.66015,0.176376,0,0,0.054266,0.071617,0,0.164782,397.553704,433.333538,0,397.553704,1895.649807,0,0,583.235093,769.72608,0,1771.04917,0,433.333538,94.981709,64,95,0.009602,26.730722,2.058173,41.187084,41.187084,0,0,0,1222.007231,532.003659,0,0,78.343425,124.809975,0,734.249799,330.889382,0,131.610015,0,64.507376,90.665,69.916217,60.14,72.056977,0.01132,298.652863,292.067897,35.872155,3.916667,186.666667,0.976067,0.069098,65.575183,130.307321,99.378105,78.341258
